order_id,customer_id,order_date,product_category,product_name,quantity,unit_price,discount_percent,subtotal,shipping_cost,tax_amount,total_amount,payment_method,order_status,shipping_method
9548284,978384,2025-01-12,Home,Chair,1,13828,15,13828,474,2115.68,14343.48,COD,Returned,Express
6438272,491881,2025-05-16,Fashion,Shirt,2,31335,0,62670,233,11280.6,74183.6,UPI,Processing,Express
9458197,168495,2025-06-14,Home,Chair,4,30126,15,120504,226,18437.11,121091.51,Card,Delivered,Express
8177299,279848,2025-08-17,Electronics,Phone,1,32901,5,32901,342,5626.07,37224.02,Card,Shipped,Express
2865538,272757,2025-06-16,Electronics,Phone,4,12893,5,51572,461,8818.81,58273.21,COD,Processing,Express
1805497,486599,2025-06-15,Home,Mixer,3,48496,15,145488,405,22259.66,146329.46,Card,Returned,Standard
2091211,484957,2024-02-03,Fashion,Shoes,1,47418,5,47418,245,8108.48,53400.58,Card,Shipped,Standard
2067853,604471,2024-08-04,Home,Mixer,2,49360,15,98720,354,15104.16,99370.16,COD,Processing,Standard
6232414,231090,2024-02-07,Home,Mixer,3,19833,0,59499,63,10709.82,70271.82,Card,Processing,Standard
8063108,567022,2024-11-01,Home,Chair,4,39578,0,158312,403,28496.16,187211.16,COD,Processing,Express
7482989,634008,2024-09-04,Home,Mixer,5,697,10,3485,4,564.57,3705.07,Card,Processing,Express
7245667,690705,2024-06-26,Fashion,Shoes,4,12878,15,51512,46,7881.34,51712.54,UPI,Returned,Express
6508012,431422,2024-12-27,Electronics,Laptop,3,46949,5,140847,48,24084.84,157937.49,Card,Processing,Standard
2504370,276312,2025-01-23,Home,Mixer,5,21540,0,107700,432,19386.0,127518.0,UPI,Returned,Express
3463235,724912,2024-08-17,Fashion,Shirt,3,21506,5,64518,193,11032.58,72517.68,UPI,Shipped,Express
8392733,923669,2025-01-27,Electronics,Phone,4,36942,10,147768,37,23938.42,156966.62,COD,Returned,Standard
9456516,698507,2025-07-25,Home,Mixer,1,28570,0,28570,324,5142.6,34036.6,Card,Shipped,Express
8005954,770156,2024-12-07,Fashion,Shoes,4,6411,5,25644,99,4385.12,28845.92,COD,Delivered,Standard
4773412,614650,2025-01-11,Home,Chair,5,38775,15,193875,383,29662.88,194839.62,COD,Returned,Express
5245933,846721,2025-12-07,Home,Chair,4,49106,0,196424,35,35356.32,231815.32,Card,Returned,Standard
7954254,532271,2025-06-28,Fashion,Shirt,5,47539,15,237695,465,36367.33,238873.08,COD,Shipped,Express
6641751,968751,2024-10-09,Fashion,Shoes,5,249,10,1245,0,201.69,1322.19,Card,Shipped,Standard
6231472,547007,2024-09-28,Electronics,Phone,2,6705,0,13410,425,2413.8,16248.8,COD,Shipped,Standard
3901191,925244,2025-08-01,Home,Chair,3,40484,15,121452,119,18582.16,121935.36,Card,Shipped,Express
1702324,872703,2024-08-10,Home,Mixer,3,24973,0,74919,105,13485.42,88509.42,UPI,Delivered,Express
2893788,492904,2025-08-02,Fashion,Shoes,5,27604,15,138020,319,21117.06,138753.06,UPI,Shipped,Standard
2686419,193758,2025-02-24,Electronics,Phone,2,28031,0,56062,39,10091.16,66192.16,UPI,Shipped,Standard
8344442,351273,2025-01-08,Fashion,Shoes,1,13020,15,13020,360,1992.06,13419.06,UPI,Processing,Express
3041198,526349,2025-01-30,Fashion,Shoes,3,9012,15,27036,251,4136.51,27368.11,Card,Shipped,Express
8976058,409906,2024-01-01,Home,Mixer,5,41441,10,207205,451,33567.21,220502.71,COD,Processing,Express
6853941,907952,2024-03-24,Electronics,Laptop,5,45948,0,229740,254,41353.2,271347.2,COD,Returned,Express
5620883,436850,2025-02-15,Electronics,Phone,2,7301,10,14602,135,2365.52,15642.32,UPI,Delivered,Standard
3006651,264590,2024-03-31,Electronics,Phone,3,12021,10,36063,86,5842.21,38384.91,UPI,Returned,Express
6272073,432849,2025-07-14,Fashion,Shirt,1,37138,10,37138,79,6016.36,39519.56,COD,Processing,Express
7407813,213392,2025-11-18,Fashion,Shirt,2,20219,5,40438,419,6914.9,45750.0,COD,Processing,Standard
3040763,556238,2025-01-23,Home,Chair,3,1676,15,5028,137,769.28,5180.08,COD,Returned,Express
3757012,724912,2024-05-16,Electronics,Laptop,2,2201,10,4402,465,713.12,5139.92,COD,Returned,Express
9717636,813964,2025-07-09,Fashion,Shoes,1,14127,15,14127,164,2161.43,14333.38,Card,Shipped,Standard
9947652,139758,2024-10-02,Fashion,Shirt,3,33446,15,100338,471,15351.71,101110.01,COD,Delivered,Standard
8523417,386171,2024-10-29,Fashion,Shoes,1,28776,15,28776,163,4402.73,29025.33,UPI,Shipped,Express
9473964,905255,2025-10-24,Electronics,Phone,1,24917,15,24917,467,3812.3,25458.75,Card,Shipped,Standard
2487398,413111,2024-12-25,Electronics,Laptop,5,39490,5,197450,489,33763.95,221830.45,Card,Processing,Standard
9359246,568393,2025-05-15,Fashion,Shoes,3,39060,5,117180,193,20037.78,131551.78,Card,Processing,Express
6746428,736944,2025-05-24,Home,Mixer,1,27629,0,27629,139,4973.22,32741.22,COD,Shipped,Standard
3083283,323313,2025-12-07,Fashion,Shoes,3,38328,10,114984,146,18627.41,122259.01,UPI,Delivered,Express
6397618,379267,2025-01-29,Fashion,Shirt,2,2169,0,4338,207,780.84,5325.84,COD,Shipped,Standard
2641996,753223,2024-05-17,Electronics,Phone,1,47706,15,47706,232,7299.02,48081.12,Card,Delivered,Express
2656450,609380,2025-11-14,Electronics,Phone,4,29381,5,117524,398,20096.6,132142.4,Card,Returned,Standard
5087823,591608,2024-02-01,Fashion,Shoes,3,39929,0,119787,68,21561.66,141416.66,COD,Returned,Standard
9310243,336695,2024-08-29,Electronics,Phone,4,31426,0,125704,98,22626.72,148428.72,UPI,Processing,Standard
5068878,502628,2024-05-08,Home,Mixer,4,29006,0,116024,205,20884.32,137113.32,COD,Returned,Express
9152319,558405,2024-06-28,Home,Chair,2,45301,10,90602,216,14677.52,96435.32,COD,Shipped,Express
6654707,455850,2025-12-03,Electronics,Phone,5,40322,5,201610,453,34475.31,226457.81,Card,Processing,Express
1744706,767914,2025-01-27,Fashion,Shoes,2,15313,5,30626,167,5237.05,34498.75,UPI,Delivered,Express
3793557,849547,2025-10-01,Home,Chair,2,11073,15,22146,379,3388.34,22591.44,Card,Delivered,Express
2035764,420468,2024-02-18,Home,Mixer,5,14217,0,71085,493,12795.3,84373.3,Card,Delivered,Express
1261357,635780,2025-06-29,Fashion,Shoes,4,36556,0,146224,383,26320.32,172927.32,UPI,Returned,Standard
8189395,328189,2025-11-14,Electronics,Phone,4,42180,10,168720,183,27332.64,179363.64,COD,Shipped,Standard
6563646,425439,2024-03-28,Fashion,Shoes,2,10605,0,21210,72,3817.8,25099.8,COD,Shipped,Express
6113027,575003,2025-10-05,Electronics,Phone,3,46473,5,139419,375,23840.65,156663.7,UPI,Delivered,Standard
5124987,279849,2025-03-04,Fashion,Shoes,5,10306,15,51530,262,7884.09,51946.59,Card,Delivered,Express
6960535,697182,2024-09-07,Electronics,Laptop,5,4810,10,24050,73,3896.1,25614.1,COD,Shipped,Express
3451846,658388,2024-05-31,Fashion,Shoes,5,27465,15,137325,441,21010.72,138177.98,UPI,Delivered,Standard
2187025,542611,2024-08-22,Home,Mixer,1,1094,10,1094,92,177.23,1253.83,UPI,Shipped,Standard
4160840,241920,2024-09-08,Fashion,Shoes,2,7408,15,14816,302,2266.85,15162.45,COD,Returned,Standard
1585353,921126,2024-09-11,Electronics,Laptop,2,10945,5,21890,325,3743.19,24863.69,COD,Processing,Standard
3956257,761412,2025-07-26,Fashion,Shirt,3,18609,10,55827,87,9043.97,59375.27,UPI,Delivered,Express
6996652,654383,2025-12-20,Fashion,Shirt,1,28832,10,28832,170,4670.78,30789.58,COD,Returned,Standard
8313143,669285,2025-01-15,Home,Chair,4,28585,0,114340,6,20581.2,134927.2,Card,Delivered,Express
5419720,969200,2024-10-08,Fashion,Shirt,1,39419,15,39419,319,6031.11,39856.26,UPI,Delivered,Standard
4524177,800216,2025-05-20,Home,Chair,5,32546,10,162730,500,26362.26,173319.26,Card,Processing,Standard
3701736,502327,2024-05-25,Fashion,Shoes,2,35275,5,70550,218,12064.05,79304.55,Card,Delivered,Express
4514648,879974,2024-03-25,Fashion,Shoes,3,17236,10,51708,118,8376.7,55031.9,UPI,Processing,Express
7803443,297050,2025-03-17,Home,Chair,3,13530,10,40590,199,6575.58,43305.58,COD,Processing,Standard
9839370,766234,2024-03-09,Home,Chair,1,8125,15,8125,71,1243.12,8220.38,COD,Shipped,Standard
4108168,638728,2024-03-15,Home,Chair,2,32505,0,65010,352,11701.8,77063.8,UPI,Processing,Express
3933884,502628,2025-05-13,Electronics,Phone,4,42019,15,168076,138,25715.63,168718.23,UPI,Processing,Express
5010750,167310,2025-09-02,Fashion,Shoes,5,47586,0,237930,45,42827.4,280802.4,Card,Delivered,Standard
8796721,587355,2024-08-17,Home,Chair,2,39562,15,79124,278,12105.97,79639.37,UPI,Returned,Standard
3401620,693458,2024-07-08,Home,Chair,5,27016,10,135080,73,21882.96,143527.96,UPI,Returned,Express
5727156,638728,2024-02-07,Fashion,Shoes,2,16233,15,32466,210,4967.3,32773.4,UPI,Shipped,Express
6438563,858790,2024-04-25,Electronics,Laptop,3,23282,0,69846,354,12572.28,82772.28,UPI,Returned,Express
3700096,316783,2024-11-18,Fashion,Shirt,5,47220,0,236100,42,42498.0,278640.0,COD,Shipped,Express
6359776,791875,2025-05-27,Home,Mixer,1,11319,5,11319,184,1935.55,12872.6,UPI,Returned,Standard
5729047,975909,2025-10-21,Electronics,Laptop,5,48322,5,241610,477,41315.31,271321.81,UPI,Delivered,Standard
5040232,873273,2024-12-30,Electronics,Laptop,1,1883,0,1883,127,338.94,2348.94,COD,Delivered,Standard
4274506,806900,2025-04-29,Fashion,Shirt,3,4166,15,12498,383,1912.19,12918.49,COD,Processing,Standard
3798338,352696,2024-06-29,Home,Chair,5,24091,0,120455,287,21681.9,142423.9,Card,Returned,Express
5730388,707212,2025-11-01,Home,Chair,5,14042,15,70210,299,10742.13,70719.63,COD,Delivered,Express
1536758,133302,2024-07-17,Electronics,Phone,4,28043,15,112172,69,17162.32,112577.52,UPI,Processing,Standard
3386107,485989,2024-12-06,Home,Chair,2,7203,5,14406,470,2463.43,16619.13,Card,Delivered,Standard
3183599,336321,2025-02-15,Home,Mixer,4,19175,5,76700,324,13115.7,86304.7,COD,Processing,Express
1431207,129333,2024-01-18,Electronics,Phone,5,18386,15,91930,479,14065.29,92684.79,COD,Delivered,Express
8320317,571217,2024-01-28,Electronics,Phone,3,22800,10,68400,99,11080.8,72739.8,COD,Returned,Standard
1874249,946796,2024-12-26,Electronics,Phone,4,26414,15,105656,334,16165.37,106306.97,COD,Processing,Express
6873885,560284,2024-12-13,Home,Mixer,1,21697,5,21697,72,3710.19,24394.34,Card,Returned,Express
8532125,580401,2024-10-17,Home,Mixer,5,48485,10,242425,431,39272.85,257886.35,COD,Returned,Standard
3429190,463783,2025-03-15,Fashion,Shoes,4,13289,10,53156,431,8611.27,56882.67,Card,Shipped,Express
8180168,245884,2024-10-08,Electronics,Laptop,1,16050,5,16050,91,2744.55,18083.05,COD,Processing,Standard
4624096,119829,2024-05-02,Home,Mixer,1,13782,15,13782,372,2108.65,14195.35,Card,Delivered,Express
3631448,380521,2024-01-30,Home,Chair,5,28838,15,144190,266,22061.07,144888.57,Card,Shipped,Standard
7011820,702256,2024-12-18,Fashion,Shoes,2,18212,10,36424,406,5900.69,39088.29,Card,Returned,Express
3921810,221171,2024-02-09,Home,Chair,3,33727,0,101181,166,18212.58,119559.58,Card,Returned,Standard
2149452,363069,2024-06-25,Electronics,Phone,2,13390,0,26780,351,4820.4,31951.4,UPI,Returned,Express
5397316,628594,2025-01-01,Electronics,Phone,4,27717,15,110868,238,16962.8,111438.6,COD,Processing,Standard
7232505,319094,2024-01-02,Electronics,Phone,5,3484,15,17420,397,2665.26,17869.26,Card,Returned,Express
6631941,382359,2024-01-14,Home,Mixer,3,16998,5,50994,318,8719.97,57482.27,UPI,Shipped,Standard
1811715,917620,2024-08-28,Home,Mixer,4,39115,10,156460,422,25346.52,166582.52,Card,Returned,Express
9699189,653259,2025-07-23,Home,Mixer,2,20361,5,40722,259,6963.46,45908.36,UPI,Delivered,Standard
6119568,553951,2025-03-04,Electronics,Phone,5,25912,15,129560,301,19822.68,130249.68,UPI,Processing,Express
3610170,492904,2024-07-27,Electronics,Phone,3,13227,0,39681,479,7142.58,47302.58,UPI,Delivered,Standard
9061773,744675,2025-08-03,Electronics,Laptop,1,26183,0,26183,20,4712.94,30915.94,UPI,Processing,Standard
1869691,280537,2024-10-11,Fashion,Shirt,4,11733,10,46932,387,7602.98,50228.78,COD,Processing,Express
8810433,419605,2024-06-15,Home,Mixer,4,31921,5,127684,12,21833.96,143145.76,Card,Processing,Express
7996473,740980,2024-11-02,Home,Mixer,5,38601,0,193005,450,34740.9,228195.9,UPI,Delivered,Standard
2470805,669298,2024-08-08,Home,Mixer,4,14423,5,57692,45,9865.33,64717.73,COD,Processing,Express
1305888,408306,2024-02-14,Electronics,Phone,1,35676,10,35676,71,5779.51,37958.91,COD,Returned,Standard
1137909,654061,2025-10-19,Home,Mixer,2,13337,15,26674,116,4081.12,26870.02,UPI,Processing,Express
1727787,679811,2025-03-01,Home,Mixer,1,49520,5,49520,136,8467.92,55647.92,UPI,Delivered,Express
1270680,611669,2025-01-31,Home,Chair,2,35908,10,71816,419,11634.19,76687.59,UPI,Delivered,Standard
1487336,780008,2024-11-05,Electronics,Phone,4,35143,0,140572,341,25302.96,166215.96,UPI,Delivered,Standard
4609260,423516,2024-02-15,Fashion,Shirt,1,21493,15,21493,446,3288.43,22003.48,UPI,Delivered,Express
7196086,992645,2025-12-11,Home,Mixer,2,3936,10,7872,288,1275.26,8648.06,Card,Processing,Express
4417940,746869,2024-02-02,Home,Chair,4,29701,0,118804,193,21384.72,140381.72,UPI,Shipped,Express
8558156,391160,2024-12-15,Fashion,Shoes,5,29857,5,149285,438,25527.74,167786.48,Card,Shipped,Express
1741462,381028,2025-08-08,Fashion,Shoes,4,13856,0,55424,486,9976.32,65886.32,UPI,Delivered,Standard
1832536,367579,2025-10-21,Electronics,Phone,3,36942,10,110826,76,17953.81,117773.21,UPI,Shipped,Standard
4717823,667712,2025-04-16,Electronics,Phone,3,1532,15,4596,450,703.19,5059.79,UPI,Returned,Express
6003791,849845,2025-05-11,Fashion,Shoes,2,20222,10,40444,78,6551.93,43029.53,COD,Returned,Standard
4366274,351273,2024-08-21,Fashion,Shoes,2,11654,10,23308,499,3775.9,25252.1,Card,Returned,Standard
3999823,916256,2024-07-03,Electronics,Phone,3,40238,5,120714,438,20642.09,135758.39,COD,Returned,Express
4238098,568080,2024-12-03,Fashion,Shirt,4,16201,15,64804,208,9915.01,65206.41,COD,Delivered,Express
4330825,834430,2025-04-22,Home,Chair,4,17123,15,68492,235,10479.28,68932.48,COD,Shipped,Standard
7230701,978264,2025-04-10,Fashion,Shoes,2,6054,5,12108,98,2070.47,13671.07,COD,Processing,Express
9916835,533481,2025-12-27,Home,Mixer,5,27872,5,139360,132,23830.56,156354.56,UPI,Shipped,Standard
4605025,779689,2025-01-24,Electronics,Laptop,1,30682,10,30682,201,4970.48,32785.28,Card,Shipped,Express
3273112,388594,2024-11-30,Home,Chair,2,1221,15,2442,356,373.63,2805.33,UPI,Shipped,Standard
2678813,780928,2024-06-21,Fashion,Shoes,1,11131,0,11131,147,2003.58,13281.58,Card,Returned,Express
6271226,315466,2024-08-03,Home,Mixer,5,20713,0,103565,281,18641.7,122487.7,COD,Shipped,Express
3690019,639343,2025-08-10,Electronics,Phone,3,19888,0,59664,62,10739.52,70465.52,COD,Returned,Express
8795579,608033,2024-12-26,Fashion,Shirt,3,41765,0,125295,319,22553.1,148167.1,UPI,Processing,Standard
9373184,214807,2024-01-25,Home,Mixer,1,21273,10,21273,69,3446.23,22660.93,UPI,Delivered,Express
1388092,214044,2024-08-29,Fashion,Shoes,1,36650,0,36650,81,6597.0,43328.0,Card,Returned,Standard
9026668,813964,2024-01-14,Fashion,Shoes,5,15011,10,75055,254,12158.91,79962.41,Card,Returned,Standard
2137061,866649,2025-12-07,Electronics,Laptop,2,25797,10,51594,129,8358.23,54921.83,UPI,Processing,Express
1218946,514932,2025-01-21,Home,Chair,3,3324,10,9972,391,1615.46,10981.26,Card,Processing,Standard
8620778,659996,2025-04-09,Fashion,Shoes,3,37218,15,111654,115,17083.06,112103.96,Card,Processing,Express
6365563,956728,2025-11-23,Fashion,Shirt,1,36222,0,36222,298,6519.96,43039.96,COD,Shipped,Standard
7021864,141544,2025-11-24,Electronics,Laptop,5,43044,15,215220,449,32928.66,216314.66,Card,Shipped,Express
6801065,284838,2025-08-27,Fashion,Shoes,5,763,0,3815,487,686.7,4988.7,Card,Returned,Express
7902877,362768,2024-12-04,Home,Mixer,1,17277,15,17277,3,2643.38,17331.83,COD,Processing,Express
3402036,214807,2025-12-12,Home,Mixer,5,26418,15,132090,284,20209.77,132770.27,COD,Delivered,Express
3084153,404948,2024-02-17,Fashion,Shirt,3,47254,0,141762,462,25517.16,167741.16,Card,Delivered,Standard
2828146,489665,2024-08-31,Fashion,Shirt,3,23802,10,71406,405,11567.77,76238.17,Card,Shipped,Express
8764903,413111,2025-07-10,Fashion,Shirt,4,49442,5,197768,155,33818.33,221852.93,UPI,Shipped,Express
6459783,866951,2025-05-27,Fashion,Shoes,3,9952,15,29856,212,4567.97,30157.57,UPI,Returned,Standard
3792003,659996,2024-04-06,Electronics,Laptop,1,16559,10,16559,67,2682.56,17652.66,COD,Delivered,Standard
2177926,362209,2024-08-23,Fashion,Shirt,2,35905,10,71810,424,11633.22,76686.22,COD,Processing,Express
7459719,118971,2025-01-27,Electronics,Phone,4,31047,5,124188,393,21236.15,139607.75,COD,Shipped,Standard
1351171,194884,2024-05-30,Home,Mixer,2,250,15,500,178,76.5,679.5,UPI,Delivered,Express
9455959,482453,2024-11-03,Electronics,Phone,4,3791,0,15164,416,2729.52,18309.52,COD,Returned,Express
8449089,903238,2025-05-20,Electronics,Laptop,3,24588,15,73764,485,11285.89,74470.29,COD,Shipped,Standard
1004016,686546,2024-05-07,Home,Chair,1,28527,0,28527,487,5134.86,34148.86,UPI,Shipped,Standard
3261294,110398,2024-07-31,Home,Mixer,3,47578,5,142734,102,24407.51,160106.81,UPI,Returned,Standard
5972656,553653,2024-02-09,Fashion,Shirt,5,14044,0,70220,219,12639.6,83078.6,UPI,Delivered,Express
5717322,863762,2025-08-31,Electronics,Phone,2,31801,0,63602,11,11448.36,75061.36,Card,Processing,Standard
6098685,441149,2024-07-17,Home,Mixer,4,39364,10,157456,286,25507.87,167504.27,Card,Shipped,Express
2002020,422249,2025-01-14,Electronics,Phone,4,39594,0,158376,367,28507.68,187250.68,Card,Returned,Express
8986858,892290,2024-02-27,Home,Chair,1,29153,10,29153,430,4722.79,31390.49,COD,Shipped,Express
8968836,495898,2025-05-19,Electronics,Phone,2,10905,5,21810,251,3729.51,24700.01,Card,Returned,Express
2031747,879858,2025-09-30,Home,Mixer,2,17909,15,35818,495,5480.15,36420.45,COD,Shipped,Express
3505804,924646,2024-09-05,Electronics,Laptop,2,36324,10,72648,5,11768.98,77157.18,Card,Delivered,Standard
1015115,137042,2025-11-18,Home,Mixer,1,21344,10,21344,220,3457.73,22887.33,COD,Returned,Standard
9339856,334581,2025-06-19,Electronics,Laptop,2,28037,15,56074,89,8579.32,56331.22,Card,Shipped,Express
7908292,947935,2025-09-23,Fashion,Shoes,4,19573,15,78292,410,11978.68,78936.88,Card,Shipped,Express
1621571,125594,2024-06-14,Home,Chair,4,48481,0,193924,124,34906.32,228954.32,COD,Delivered,Express
5083819,894558,2024-04-27,Fashion,Shoes,4,8484,0,33936,448,6108.48,40492.48,UPI,Processing,Standard
2954579,907668,2025-09-08,Electronics,Laptop,3,30166,5,90498,379,15475.16,101827.26,COD,Delivered,Express
7518864,992307,2025-01-09,Fashion,Shoes,4,12490,10,49960,6,8093.52,53063.52,Card,Returned,Express
9792300,947190,2024-04-21,Home,Chair,3,7279,5,21837,161,3734.13,24640.28,COD,Processing,Standard
1470605,232434,2025-10-07,Fashion,Shoes,2,26599,10,53198,39,8618.08,56535.28,COD,Shipped,Standard
6161695,204857,2024-04-05,Electronics,Laptop,4,32504,0,130016,432,23402.88,153850.88,COD,Returned,Express
1114492,316641,2024-09-30,Home,Mixer,3,27128,15,81384,101,12451.75,81729.15,UPI,Returned,Express
1377247,665492,2024-01-02,Electronics,Phone,2,11889,15,23778,120,3638.03,23969.33,COD,Delivered,Standard
5045195,674615,2025-12-09,Electronics,Laptop,3,13330,15,39990,417,6118.47,40526.97,UPI,Returned,Standard
9905037,276783,2024-02-05,Home,Chair,3,21346,10,64038,134,10374.16,68142.36,UPI,Returned,Express
7459691,231788,2024-07-27,Fashion,Shirt,2,34524,5,69048,279,11807.21,77681.81,COD,Delivered,Express
5669584,518804,2024-12-01,Electronics,Phone,3,28392,10,85176,500,13798.51,90956.91,UPI,Processing,Standard
7104995,370500,2024-10-19,Electronics,Phone,4,9365,15,37460,271,5731.38,37843.38,Card,Shipped,Express
1092106,193582,2024-03-08,Fashion,Shoes,5,42575,10,212875,23,34485.75,226096.25,UPI,Processing,Standard
4576679,502628,2024-06-17,Electronics,Laptop,3,49539,0,148617,69,26751.06,175437.06,Card,Returned,Standard
8195575,602086,2024-01-16,Fashion,Shoes,4,17149,15,68596,474,10495.19,69275.79,Card,Shipped,Express
4583640,390365,2024-05-12,Home,Chair,2,41640,10,83280,448,13491.36,88891.36,Card,Returned,Standard
8592999,671990,2024-06-11,Home,Mixer,1,29956,10,29956,374,4852.87,32187.27,Card,Processing,Express
9428249,207829,2024-07-02,Home,Chair,5,18991,0,94955,407,17091.9,112453.9,Card,Returned,Standard
1827487,367459,2025-03-06,Electronics,Phone,4,18749,0,74996,353,13499.28,88848.28,Card,Processing,Express
3170817,332460,2024-05-30,Fashion,Shoes,2,49861,0,99722,161,17949.96,117832.96,COD,Returned,Standard
5537796,516536,2024-05-16,Electronics,Phone,3,48623,10,145869,445,23630.78,155357.88,Card,Processing,Standard
1573221,630462,2025-01-27,Home,Chair,4,45108,10,180432,102,29229.98,191720.78,UPI,Delivered,Express
2626727,482453,2025-10-05,Home,Mixer,2,3907,15,7814,208,1195.54,8045.44,UPI,Shipped,Standard
7648007,572745,2025-09-01,Fashion,Shirt,3,10264,0,30792,251,5542.56,36585.56,Card,Processing,Standard
2601853,213392,2025-06-26,Home,Mixer,4,31305,5,125220,430,21412.62,140801.62,Card,Shipped,Standard
1807159,998576,2024-10-23,Home,Mixer,4,10786,15,43144,367,6601.03,43640.43,Card,Shipped,Standard
9302046,421686,2024-01-04,Fashion,Shirt,5,10878,10,54390,224,8811.18,57986.18,COD,Shipped,Standard
9219303,725549,2025-07-05,Fashion,Shirt,3,22387,0,67161,181,12088.98,79430.98,UPI,Delivered,Express
3509375,427160,2025-09-04,Electronics,Phone,3,1337,0,4011,259,721.98,4991.98,UPI,Shipped,Express
2868515,903238,2025-10-18,Electronics,Phone,2,30417,0,60834,375,10950.12,72159.12,COD,Processing,Express
9196097,533622,2024-04-17,Fashion,Shoes,2,47028,5,94056,383,16083.58,105819.78,Card,Shipped,Express
5202687,887196,2024-03-20,Electronics,Laptop,1,10034,15,10034,357,1535.2,10421.1,COD,Shipped,Express
4057743,735046,2024-07-01,Fashion,Shirt,1,21442,10,21442,126,3473.6,22897.4,COD,Returned,Express
2009840,810161,2025-10-15,Electronics,Phone,1,24372,0,24372,391,4386.96,29149.96,COD,Shipped,Express
2818614,683939,2025-12-10,Home,Chair,1,26452,15,26452,1,4047.16,26532.36,Card,Returned,Standard
9934055,167543,2024-04-30,Home,Chair,3,21829,0,65487,180,11787.66,77454.66,Card,Delivered,Standard
8794593,929518,2025-05-28,Home,Mixer,5,33887,5,169435,246,28973.38,190182.64,COD,Shipped,Standard
2203031,484957,2024-01-26,Electronics,Phone,4,30516,0,122064,392,21971.52,144427.52,COD,Shipped,Standard
4074075,944605,2024-02-06,Home,Chair,2,3150,15,6300,439,963.9,6757.9,UPI,Shipped,Standard
6658674,986066,2024-05-20,Electronics,Phone,2,49786,15,99572,24,15234.52,99894.72,COD,Delivered,Express
8816580,351273,2025-05-25,Electronics,Phone,1,15146,15,15146,311,2317.34,15502.44,UPI,Delivered,Standard
9972441,373045,2025-07-26,Fashion,Shirt,2,14335,0,28670,336,5160.6,34166.6,COD,Processing,Express
3635571,100885,2024-07-02,Home,Mixer,2,37333,15,74666,342,11423.9,75232.0,COD,Processing,Standard
9181279,429734,2024-01-30,Electronics,Phone,2,16708,5,33416,220,5714.14,37679.34,UPI,Returned,Express
7281561,520565,2024-11-09,Home,Mixer,4,20541,10,82164,150,13310.57,87408.17,Card,Processing,Express
5313797,679147,2024-08-13,Home,Chair,4,12092,5,48368,28,8270.93,54248.53,Card,Delivered,Standard
5991500,118971,2024-11-05,Fashion,Shirt,5,45928,0,229640,246,41335.2,271221.2,COD,Shipped,Standard
9118659,900875,2024-01-04,Electronics,Laptop,3,28413,0,85239,55,15343.02,100637.02,COD,Returned,Standard
3889604,111016,2024-06-29,Home,Mixer,1,26610,5,26610,360,4550.31,30189.81,COD,Processing,Express
6065900,362209,2024-06-24,Fashion,Shoes,2,15758,0,31516,218,5672.88,37406.88,UPI,Shipped,Express
9767589,185321,2024-04-08,Home,Chair,1,5069,10,5069,364,821.18,5747.28,Card,Returned,Standard
1487956,807217,2025-07-26,Home,Chair,5,5653,10,28265,432,4578.93,30449.43,UPI,Processing,Standard
3958357,941704,2025-05-05,Fashion,Shoes,4,32223,5,128892,124,22040.53,144611.93,Card,Delivered,Express
5079713,865620,2024-10-27,Electronics,Laptop,1,17308,15,17308,90,2648.12,17449.92,COD,Processing,Standard
2756654,193582,2025-04-30,Home,Chair,5,39401,15,197005,156,30141.76,197752.02,Card,Shipped,Express
7527462,419605,2025-12-03,Fashion,Shoes,4,10023,15,40092,500,6134.08,40712.28,UPI,Delivered,Standard
2294312,988285,2025-10-01,Fashion,Shirt,4,25229,0,100916,469,18164.88,119549.88,UPI,Delivered,Standard
3033432,288289,2024-01-08,Electronics,Laptop,4,49979,5,199916,17,34185.64,224122.84,UPI,Processing,Standard
5954982,379482,2025-10-01,Electronics,Phone,4,32906,5,131624,353,22507.7,147903.5,COD,Shipped,Express
2657419,398615,2025-03-17,Home,Mixer,4,10531,15,42124,136,6444.97,42386.37,UPI,Processing,Standard
5258490,552209,2024-02-05,Electronics,Phone,1,22059,10,22059,463,3573.56,23889.66,COD,Delivered,Standard
4703334,642022,2024-11-25,Electronics,Laptop,2,26197,5,52394,227,8959.37,58960.67,COD,Returned,Standard
3911128,677980,2024-07-16,Home,Mixer,4,1603,15,6412,85,981.04,6516.24,UPI,Delivered,Express
7064459,223806,2024-06-07,Electronics,Laptop,2,38249,0,76498,159,13769.64,90426.64,Card,Delivered,Standard
2795863,816730,2025-05-02,Home,Mixer,3,45400,15,136200,7,20838.6,136615.6,UPI,Delivered,Standard
8544346,706261,2025-02-20,Home,Chair,2,4683,0,9366,420,1685.88,11471.88,Card,Returned,Standard
2671003,550091,2024-03-28,Fashion,Shoes,2,47173,15,94346,235,14434.94,94864.04,Card,Shipped,Standard
6417917,632380,2024-08-01,Electronics,Laptop,2,8774,10,17548,297,2842.78,18932.98,COD,Returned,Standard
9726043,674228,2025-11-19,Fashion,Shoes,5,23476,5,117380,486,20071.98,132068.98,UPI,Returned,Standard
2111943,129724,2025-12-04,Electronics,Laptop,3,15580,15,46740,325,7151.22,47205.22,UPI,Delivered,Express
8491528,581434,2025-03-31,Home,Mixer,4,37991,10,151964,46,24618.17,161431.77,COD,Delivered,Standard
